,metformin,phenformin,valproic acid,estradiol,dexamethasone,mesalazine,chlorpropamide,tolbutamide,tamoxifen,verapamil,exemestane,amitriptyline,sulindac,tacrolimus,raloxifene,sulfasalazine,celecoxib,tretinoin,clofibrate,prednisolone,thalidomide,fludrocortisone,fulvestrant,acetylsalicylic acid,sirolimus,diclofenac,mercaptopurine,nifedipine,nitrendipine,felodipine,azathioprine,novobiocin,imatinib,rosiglitazone,clozapine,thioridazine,haloperidol,chlorpromazine,trifluoperazine,iloprost,prochlorperazine,deferoxamine,fluphenazine,dopamine,gefitinib,probucol,colchicine,pentamidine,paclitaxel,prazosin,carbamazepine,oxaprozin,clotrimazole,topiramate,decitabine,vorinostat,doxycycline,yohimbine,minocycline,phentolamine,procainamide,amoxicillin,clomifene,chlorprothixene,bepridil,bezafibrate,tacrine,guanfacine,ritodrine,dextromethorphan,buspirone,ketoconazole,bisoprolol,flupentixol,droperidol,fusidic acid,testosterone,domperidone,ouabain,cefixime,carisoprodol,cyanocobalamin,metrizamide,cefotetan,cefadroxil,cyclobenzaprine,brompheniramine,bacampicillin,carteolol,primaquine,amantadine,naltrexone,mefloquine,astemizole,ivermectin,diazoxide,disulfiram,chlorphenamine,clindamycin,nicergoline,gallamine triethiodide,aminophenazone,nalbuphine,spironolactone,terfenadine,neomycin,mianserin,pirenzepine,cefotaxime,thioproperazine,pindolol,acenocoumarol,triamcinolone,tetracycline,dihydroergotamine,isoniazid,tranexamic acid,midodrine,ranitidine,piroxicam,norfloxacin,etodolac,chlorzoxazone,tranylcypromine,pargyline,xylometazoline,hyoscyamine,alverine,gemfibrozil,oxymetazoline,chlorphenesin,ethosuximide,aztreonam,cloxacillin,pentoxifylline,meclofenamic acid,sulfathiazole,cimetidine,troleandomycin,naphazoline,sulpiride,minaprine,cinchocaine,amiloride,doxylamine,pyrimethamine,ticlopidine,oxybuprocaine,miconazole,prednisone,idoxuridine,ethambutol,hydrochlorothiazide,captopril,diflunisal,pheniramine,acebutolol,minoxidil,niclosamide,lidocaine,tolazoline,tolnaftate,trimethobenzamide,metronidazole,apomorphine,naloxone,bromocriptine,glipizide,erythromycin,amoxapine,metolazone,loxapine,dipyridamole,cyproheptadine,ciprofloxacin,hydroxyzine,chlorhexidine,famotidine,ampicillin,hesperetin,diltiazem,loperamide,josamycin,baclofen,danazol,perphenazine,aciclovir,guanabenz,lisuride,albendazole,labetalol,oxybutynin,oxytetracycline,guanethidine,clonidine,antazoline,cinnarizine,pimozide,bupropion,clomipramine,methylprednisolone,mepyramine,mifepristone,amodiaquine,alprenolol,praziquantel,sulfinpyrazone,streptomycin,furosemide,bambuterol,ketotifen,terbutaline,alfuzosin,practolol,dobutamine,betamethasone,betaxolol,zidovudine,desipramine,enoxacin,methotrexate,nicardipine,phenylpropanolamine,methylergometrine,kanamycin,clenbuterol,brinzolamide,amikacin,methyldopa,chlormezanone,maprotiline,clofazimine,etoposide,cefoperazone,sulfaphenazole,procaine,benzonatate,imipramine,acetazolamide,hydroflumethiazide,sulfadiazine,betazole,triflupromazine,sulfacetamide,triamterene,mefenamic acid,dapsone,naproxen,acetohexamide,diphenhydramine,dirithromycin,budesonide,triflusal,phenindione
metformin,1,0.639436991989661,0.540399969477889,0.522523345678947,0.596707261971936,0.493982967633457,0.592637238959098,0.54107606117307,0.573500904456363,0.486006432914495,0.500781853502933,0.635049744793757,0.628612788445887,0.578303360138981,0.501973587596069,0.582554041711673,0.655903866619846,0.587409163957503,0.514015246112687,0.485421589102088,0.556052349583989,0.673972172212803,0.602767591152654,0.601942685796305,0.527236390684485,0.527353359446967,0.541055851910443,0.602519568384042,0.504445854057524,0.52466920192887,0.48663414485975,0.562446437799013,0.574248647173588,0.564515743811709,0.664024928186691,0.585582981498236,0.643912425058849,0.605050013025788,0.633937622947336,0.640108796871557,0.556109915362383,0.566300282941925,0.662852178552387,0.675183503166669,0.504537101940297,0.659099379722614,0.367300286248895,0.593708329878366,0.599160543974559,0.418595069209376,0.308724044723466,0.457153729901123,0.467568236575262,0.471733181882261,0.464004057530014,0.336129029650418,0.406720596410859,0.376841507816759,0.384882344734991,0.330347955735101,0.483787700838733,0.426055349128485,0.445957798405379,0.472926140779193,0.352516904435786,0.452846094951934,0.393523335513076,0.41986274113784,0.389291638399216,0.503643607571394,0.454577967518938,0.442669200214145,0.284515797703076,0.487976529819747,0.439758453993858,0.347923890202219,0.418619565285288,0.487127740789384,0.393247754659062,0.406438891537867,0.511582173372692,0.403395254105757,0.489849254823247,0.431939306562633,0.286677576402342,0.282507119478263,0.437285575130506,0.448270840373403,0.433781411471243,0.371844308330638,0.480865318982389,0.34702365941244,0.431890926812706,0.384674128089736,0.358732783698547,0.359639138507305,0.303016459035886,0.364477113499996,0.551448312116261,0.473656123841381,0.51034450913722,0.50724208112292,0.380062741799234,0.363846339545252,0.358683791546723,0.532145404297322,0.381440646069305,0.376376082374424,0.466806408614388,0.374300039940852,0.460652381943305,0.403848431510135,0.500194560082934,0.389812180012353,0.351065511937979,0.377643754302889,0.414553216683836,0.445423783950489,0.538037322956142,0.512198249681888,0.467461066243146,0.297994763473852,0.483257973197129,0.490107688424122,0.48330512814326,0.545157719821967,0.48752274001347,0.419042122594776,0.395293176997744,0.355444185507313,0.50922381366423,0.473154566687076,0.385843815714551,0.507922459631385,0.453517899833831,0.518529260501437,0.518382284045963,0.43805597671795,0.517406115420855,0.502698059041177,0.54598997400109,0.518916298500852,0.491374747950689,0.434542014628322,0.438942734665977,0.495635840355644,0.507715467789926,0.521672719442891,0.515319049753122,0.538936941344024,0.479480065889545,0.435355284348612,0.44881955247384,0.540382822224751,0.408827258939322,0.4327593127038,0.557623772853767,0.504071676497963,0.38806071058462,0.442653277764802,0.46460053697848,0.40918857605903,0.434524254973285,0.428074438185561,0.497619410102647,0.417719334495509,0.536156636727971,0.523706506145514,0.552452651228668,0.435594121088758,0.383510564483899,0.55136747506575,0.405710133279475,0.536465899686364,0.513338542015608,0.481842100009394,0.509419169869631,0.428302251691546,0.451336524273835,0.47754732550006,0.438155185825395,0.46239527774447,0.487755452734638,0.504428706804385,0.504428094402487,0.530468647901121,0.485902324591868,0.468113274264312,0.504962721259275,0.335957557119031,0.25016617525497,0.340434214992015,0.331462527189113,0.435368757190364,0.27456426686368,0.458181340285646,0.534000982047683,0.420070957783095,0.444892219103191,0.463309593777899,0.424382267143671,0.43917116057386,0.331603379625609,0.461040644746516,0.422391960975791,0.326691916405181,0.437114102599119,0.496493203012576,0.345241569889815,0.380503671165657,0.416702747345146,0.440349421825244,0.29950739616144,0.418411348640033,0.495932855276081,0.370166327130641,0.38565397112623,0.393847908518915,0.342265296666464,0.368365865551083,0.394154109467819,0.372377097981732,0.442672874625532,0.307878930104489,0.417174296806459,0.43807251156919,0.296243294046118,0.305949864126391,0.35385194057301,0.338676621545303,0.500904333882494,0.488416846784272,0.443242408390494,0.408337337421075,0.390981867637168,0.454861509597624,0.433003661061026,0.472093886600071,0.548725573278602,0.518158144951365,0.510402074915614,0.555863117397566,0.514653981292102,0.526987755513975,0.49763533255199,0.586695103344657,0.471580693809707,0.458384657715719,0.414583836778727,0.457848193653238,0.524395458280549,0.461376240986516,0.419740260758278,0.471786460847371
phenformin,0.639436991989661,1,0.949042283044073,0.709721132997402,0.69071830210839,0.581133269308756,0.663990021278516,0.705948124905001,0.669289134900257,0.457466667270903,0.678634387860823,0.592013813827128,0.599549419179668,0.62483304393261,0.613042470194093,0.595467760530771,0.589769360871659,0.435736810730947,0.570577910198121,0.573947345439866,0.564287317903827,0.628373339303844,0.627142411489248,0.583238707033424,0.563602652582076,0.641568762995934,0.622299537281374,0.542414771721681,0.479939367312902,0.568773161805277,0.629200694267783,0.603974022891338,0.635992231314485,0.573137137729064,0.664255191300268,0.636466230383389,0.643859758495637,0.609303144206072,0.6294756627199,0.550199012244731,0.698366589410126,0.477352581696557,0.590108631523045,0.565355959215503,0.430498937298987,0.521825819917343,0.461596093267829,0.520992953336323,0.577670748978544,0.395409533358327,0.437588101668024,0.409176328021074,0.346852186881053,0.376945616139387,0.44715933092888,0.315233876897175,0.486767036071574,0.346937923146746,0.459184454594257,0.540424465553802,0.462580835519506,0.467138942844898,0.417027320350985,0.287504318964384,0.349454894946741,0.406102070494072,0.386940015111629,0.365824397675175,0.499697902143811,0.482505943666619,0.441853480886263,0.398643015378759,0.410113302924721,0.490565765043683,0.306347925359967,0.420646615567036,0.510504346032548,0.437785907481016,0.355511549716072,0.43372629530044,0.495274523235937,0.485729627256686,0.341181345307342,0.432508227925698,0.389591715329142,0.402641999771452,0.432888529504237,0.454738416816164,0.415802516555367,0.466113782067966,0.397706040475111,0.491168368511127,0.419397315695505,0.41015004703859,0.577541532178107,0.457917395067691,0.432693173298836,0.407559587010858,0.266119244692894,0.422600177621046,0.5548195845637,0.424384104349364,0.502788082120155,0.452186538107994,0.414694069120332,0.483641336785157,0.542895507211461,0.469974363631754,0.493824355541925,0.271373652976096,0.376706779399241,0.523649552769018,0.547994365412619,0.467834631400809,0.356277052088333,0.542399461674236,0.522055470629021,0.526053230217918,0.424863002633451,0.42523779259491,0.482376726866181,0.278918444357102,0.383455448313096,0.407706563466332,0.48465792393552,0.460010584754402,0.41643329051011,0.448004445547857,0.464535622377312,0.480717117723119,0.517052147123922,0.519321096155304,0.478696803862247,0.568811130722942,0.465862697289864,0.491729941051418,0.55748047080968,0.379144138952521,0.426741239254031,0.422979866797688,0.499844266197387,0.42117940521813,0.428788498798406,0.390718534821111,0.468149405976283,0.45205364689617,0.469847596438907,0.329386484755541,0.494927903761777,0.362633783787591,0.304970021089896,0.367973928336485,0.39527480494081,0.503736692659861,0.453103916150912,0.499150414847169,0.474851532345905,0.447299570963478,0.393449847285339,0.368206641057652,0.369890746276627,0.481646743803993,0.30223258460669,0.444397398369762,0.249112843990739,0.42162645860353,0.377276313164203,0.47140922127832,0.340005533663549,0.529409805019809,0.477341558462396,0.437081032896638,0.503775886381321,0.487074461824274,0.498843601496367,0.426180279115638,0.412881359502818,0.405771373469256,0.461264783841115,0.478111347647942,0.303830953559972,0.384294438913094,0.344702656219743,0.423804159752139,0.365346724194884,0.443354477937793,0.458041100251048,0.365083391378827,0.38915078596272,0.42768617538235,0.3789542943642,0.421926535533456,0.475666639271888,0.504003087485408,0.41617608171303,0.554469903080051,0.489649611804561,0.433749566572557,0.450713711543763,0.50012290906089,0.369584545327723,0.530538461717471,0.469548744312777,0.525930137436459,0.563052715677844,0.492420117990249,0.464345165387094,0.507882653508028,0.445361931358811,0.495537856051994,0.413677481969969,0.483817096129828,0.394264341809425,0.390289853492644,0.3953054250357,0.499523980004833,0.463244066774833,0.507196763382482,0.568891967773453,0.376406702469315,0.515578095755896,0.384845600621122,0.431728027907889,0.374514380605085,0.414289883867778,0.403879051605026,0.452919583179671,0.417676466362662,0.358432706768621,0.565302067848496,0.390602178460527,0.360863942302923,0.365940754035759,0.385188545683895,0.49124308154266,0.430202534780447,0.341940723660625,0.470006820932338,0.397993869367081,0.366240830965685,0.482327122312459,0.387913734129146,0.36407905226642,0.451332849862448,0.299715612806695,0.458547556620536,0.522659298900261,0.532964798036591,0.395299301016722,0.45627125876638,0.34048320714384,0.447225470333844,0.503944296903218,0.431291385354752
valproic acid,0.540399969477889,0.949042283044073,1,0.643145697882792,0.622624722689111,0.475812390923567,0.571459768930966,0.622938884862687,0.567381784693455,0.513735990847286,0.584216712864224,0.455401035669594,0.546452949835833,0.583872542997656,0.597910631701131,0.566541569289662,0.451948313769746,0.495210833438564,0.464108165852642,0.545831974311455,0.484734474172746,0.567123963494478,0.657013538858676,0.41463895294953,0.675545432688274,0.565061393902657,0.569463951146006,0.568516565410096,0.542752817569272,0.602772490367837,0.646057668906874,0.570873087912865,0.590665304848153,0.454768424509157,0.631747061358873,0.534890189603302,0.557252657303695,0.530844662666376,0.606647769577172,0.554425197741511,0.602354832273531,0.645885583973589,0.535501366697315,0.527567087709302,0.418607317247332,0.562263329631568,0.448026492016178,0.469670612290441,0.471399422847955,0.388911949222574,0.412146477225447,0.454907439739959,0.416139337599162,0.384024982078058,0.355536045791985,0.800079195813425,0.44319586584626,0.358977744457671,0.433974930470951,0.530100594360538,0.39912068885905,0.440270421980427,0.457267636654115,0.408171988908667,0.424441670127758,0.365438584479556,0.346325521248937,0.409164079983117,0.486358564005736,0.394062249183148,0.390736906878045,0.4397468183578,0.410750200898443,0.381385529898502,0.371262526527719,0.410805317069245,0.480755086640783,0.419348323543681,0.484762032258148,0.423279943727614,0.456262685139811,0.401208979330579,0.29444283246656,0.346203040869375,0.437346815320287,0.422104132083821,0.365052771283936,0.368543462101447,0.346448001628499,0.521803773449022,0.424590483788926,0.582231305911528,0.419642276454629,0.550354562326774,0.594597537433985,0.451830732605367,0.556763348187346,0.536200729664613,0.330850125291304,0.464084894580525,0.566512786400464,0.454009658557771,0.471022795680803,0.382671573883901,0.420971188572875,0.356981314270814,0.379701424679527,0.409794853937861,0.391814734218189,0.418301116298427,0.353331398959872,0.483009338026618,0.499923266042204,0.45350136498259,0.486463284730261,0.465430953951909,0.500816760411108,0.422238860501339,0.431890926812706,0.478867663991736,0.496242118234475,0.205724169530972,0.326569436025619,0.411534075327638,0.397767280664892,0.392776205197749,0.323709519162852,0.36475269435401,0.41277725118019,0.407755555618157,0.331462527189113,0.420303670504263,0.508065149273575,0.540407930702561,0.359859603190516,0.467958336584167,0.459075447056447,0.471726445461385,0.323146109416867,0.456968784527985,0.479759933556844,0.430843107165555,0.470636370083285,0.366908349034297,0.356632245189063,0.461515868619216,0.366583776028459,0.383620796825505,0.44335815234918,0.360227044329201,0.470077247150586,0.209894626455052,0.336190269840199,0.484342536958148,0.275023568287037,0.422961494740754,0.297578330183342,0.378733829680989,0.383522812521855,0.382824674358353,0.346472497704411,0.436697056906711,0.403040061005027,0.504629574626867,0.540660852686356,0.387564665047394,0.302012119923479,0.490751935220617,0.257753834768824,0.394570542758329,0.474242192457585,0.403793315339332,0.533604758019801,0.317230307084032,0.475991212277727,0.410970665581654,0.434004325762045,0.292323921900141,0.509781099391236,0.440020562006121,0.344084130302956,0.328927183332184,0.375824920666396,0.423365679993308,0.299384915781879,0.453067784438941,0.367624859254734,0.39979433094664,0.406843076790421,0.484279459562674,0.344206610682518,0.532991131318196,0.476864497384003,0.355291085032861,0.372395470038666,0.438260518951818,0.449773062228729,0.315148140631482,0.408919119223994,0.509565533923207,0.476364777435391,0.556305271567784,0.512725527715901,0.506212633532703,0.518829337431364,0.309428306905946,0.478417548596846,0.473101900123864,0.516464853703923,0.445445218016913,0.479997545493194,0.493740456481925,0.430853517997818,0.380473051070766,0.482545137388079,0.429565024404828,0.507771196362627,0.495725863434622,0.532389752654548,0.441042660773564,0.55544852131275,0.481965192790854,0.479825460559909,0.428666018418844,0.396769065571463,0.368788422860571,0.423689028195351,0.452885901075292,0.170762145185057,0.510447392656052,0.417309025223977,0.303285915870922,0.339227783253331,0.455614151530031,0.497914587817391,0.469498527357156,0.434325224356497,0.36737989849561,0.482387750100342,0.346558233970105,0.46695399747176,0.339399255784718,0.490097889993757,0.318938908378919,0.362517427427007,0.414345000038581,0.414302131905735,0.598572025750765,0.438861897615466,0.361678436827009,0.387821873844474,0.564515743811709,0.492330094911271,0.491099167096675
estradiol,0.522523345678947,0.709721132997402,0.643145697882792,1,0.938218691902197,0.866642382890079,0.581717500719266,0.730218836918967,0.61773346873131,0.488449304084855,0.543654273162846,0.56920857955462,0.67514124743572,0.67480320158813,0.733443745312829,0.688284616966497,0.586697552952249,0.541866059621244,0.544350574120655,0.598650413193685,0.488753055426169,0.620308006309699,0.652531369368612,0.429131443861179,0.545020541796858,0.662632938672972,0.604509874551921,0.488397249923542,0.447284873317931,0.558019384479752,0.571639202687024,0.612617463277014,0.609783879695852,0.529851959190027,0.534012617683742,0.569553974224984,0.565009952143241,0.658131172322178,0.566886351558128,0.589679337792681,0.573682787820012,0.455694376178644,0.476350692191741,0.553540276999177,0.548336085671596,0.652776330127736,0.454517339731055,0.518665213722751,0.559686954847486,0.489156628276825,0.405079359324731,0.470159309004892,0.474185239081088,0.387209471946665,0.364997655113133,0.358726659679569,0.481839037999905,0.416506778737847,0.502660090123513,0.506119548444236,0.439450415839261,0.522890786817633,0.337727398603699,0.506967725072701,0.398851232024014,0.469943743536863,0.42011994993492,0.466019472175703,0.290652064719123,0.476372126258164,0.464511738703298,0.411136014094062,0.327230830075253,0.425117761822939,0.343643200936534,0.416549646870694,0.515927164837647,0.348352571530685,0.267503272981943,0.408037260491149,0.396383252375844,0.512303582808311,0.512407078729041,0.526414547337626,0.533247727713378,0.567389745918127,0.580512906186276,0.425537869524836,0.49843206742104,0.444598266192243,0.445248024605818,0.509496944910652,0.493497945330393,0.52073084532406,0.47205224327102,0.56147455598719,0.473207845652185,0.453220884913394,0.353276282789069,0.507373747530949,0.550287198118015,0.426950068301184,0.477641635392322,0.476242297055829,0.384398547235722,0.535106979875126,0.499536840444687,0.368231137133565,0.479562740145749,0.462634726886513,0.408894623148081,0.515248623534874,0.460407421184182,0.427022944127023,0.280541309386296,0.533478603228852,0.461938425928704,0.416910963990401,0.437034490352404,0.453171280359671,0.500566900436802,0.492588528512146,0.497729642444253,0.448667676803184,0.44154421792787,0.389383498683887,0.341273205592013,0.464317607301692,0.522230005169897,0.527449506544923,0.483686654525595,0.461280706290458,0.43711104058963,0.447157493723187,0.436263476363063,0.47825709929962,0.398630767340803,0.397007902311609,0.515340483819546,0.444323297740127,0.356626121170084,0.399861695155399,0.361947893662044,0.415582051872155,0.316838369869435,0.526307377005509,0.541023394609859,0.439556973769479,0.401576420469264,0.498950771828484,0.437836124436636,0.50639512929825,0.406671604259035,0.509296689490069,0.358028521516067,0.443673539326551,0.492780822708058,0.468338638162706,0.473853929654374,0.4326754136438,0.451277121289748,0.455584143837038,0.486160758192743,0.532110497389147,0.560426736340039,0.4652098768668,0.468572575687669,0.515371103914436,0.418754293702806,0.499000988784104,0.535969854149139,0.54355812606489,0.348536292100028,0.470240758457301,0.480913698732316,0.453513613020546,0.520025970739682,0.524858434115293,0.539953528494387,0.477355031304148,0.52101316259895,0.488920853546168,0.455402872875287,0.464555219238042,0.438736967628313,0.533120960520532,0.553624176059177,0.405550908786044,0.42287575847506,0.459578229014549,0.417560110002078,0.393204886526215,0.501058046758845,0.35128597662119,0.320053479832932,0.429922667113148,0.491730553453316,0.469660201458178,0.466995028398913,0.429522156271981,0.431641066838401,0.494524943313018,0.514018308122176,0.480253529486478,0.483610104288369,0.575815171228183,0.427050502212424,0.465941084732784,0.459293462132067,0.469995185296279,0.51073583394992,0.513076434003346,0.382083668062004,0.435187486228612,0.443638020016479,0.602868637465793,0.485071907618439,0.36173967701679,0.436217546220727,0.504788186718399,0.462450393915273,0.506328377491389,0.50747663104978,0.401062002875104,0.522763407222888,0.402556263505758,0.390283729473666,0.494343059949369,0.434573859527008,0.36221735049708,0.51159380900875,0.504668768348326,0.345468158592005,0.515486235471224,0.374073451238662,0.467863414290006,0.377956079270771,0.431628818800444,0.395629998041539,0.379732044774417,0.469873317318615,0.342804210336536,0.510523942893278,0.464461521747677,0.362321458819708,0.42936048217096,0.476885931450426,0.417578482059013,0.457835945615282,0.478484912805605,0.415575927853177,0.506703779854746,0.532116621408125,0.501159705473881
dexamethasone,0.596707261971936,0.69071830210839,0.622624722689111,0.938218691902197,1,0.903913774792632,0.60905757104505,0.63185423169099,0.45536000474244,0.629250298821506,0.609337438712349,0.560511860203834,0.548612278927508,0.592496386522602,0.635166713556239,0.658997721007577,0.667497246947268,0.505992781251389,0.553076688762535,0.441134521058235,0.439515942842326,0.586026972874148,0.651295542338834,0.54665504246211,0.477399736642688,0.592040759510632,0.494662733740025,0.534993073122134,0.46444682410213,0.562012244853466,0.537605579618187,0.665239933551945,0.62902003570793,0.544101326548247,0.629870661943987,0.577457633118107,0.620311068319188,0.63064106353143,0.645543251312714,0.608552951881256,0.66026049372086,0.589785283321002,0.640351308023089,0.662354908211366,0.594268677614861,0.627093419337423,0.493942549108202,0.572936269906583,0.578000833601463,0.429799574331689,0.508583853681019,0.538480089528258,0.373748878232824,0.50133056560337,0.380809872114561,0.453566891985656,0.520292365565229,0.483838530196252,0.509776200176053,0.45466125417704,0.468338025760808,0.499845491001183,0.399592238320363,0.500020025542058,0.31608511553513,0.402495023315977,0.324187192643143,0.44381929097823,0.363093085210947,0.515001825570057,0.386548077897031,0.387448308686811,0.444767289116038,0.473568550369995,0.342393901065004,0.420658863604992,0.499149190043374,0.35943092186205,0.307180791940987,0.476896342282689,0.539259677144169,0.528229706562731,0.420965064553896,0.473493224936564,0.483853840243697,0.459152609695571,0.527896559930323,0.427294238167752,0.50570189034993,0.444756265881878,0.446939478647567,0.427842337866291,0.466214215979207,0.380105609932081,0.337555926072313,0.51897570148494,0.455604353099666,0.359210457178838,0.424491274681481,0.503725057023803,0.551214986993196,0.46526866744899,0.480614234204287,0.527648537161711,0.499813033700599,0.520915790697199,0.474017440961089,0.455208129071784,0.519529925202457,0.345633507104413,0.485741262892744,0.569132029317394,0.495848956216081,0.550158593719476,0.47796375879057,0.46689520688957,0.458654114550755,0.550609933918161,0.532000265047541,0.442180503499693,0.532351171334986,0.387319704288271,0.514355741567869,0.504211916532561,0.482272006141656,0.527645475152222,0.414338876019603,0.596122418159529,0.516613667365091,0.59812619716916,0.515578095755896,0.601032044174264,0.548199520048385,0.523049398909165,0.509743130473572,0.491891002750542,0.298484684992099,0.381746847018209,0.521215255225227,0.45723824136302,0.381575374486822,0.379793284964198,0.403272773726195,0.440046895287727,0.450610215623034,0.534839972647682,0.433250459025842,0.51548746027502,0.470636370083285,0.462717401142717,0.363644246918975,0.436140995983501,0.462383642108412,0.438164371853862,0.429479288139135,0.472084700571604,0.422238860501339,0.425126947851406,0.453544233115437,0.324848586692776,0.401184483254666,0.345731491408063,0.403958663851741,0.515572584138815,0.451555764153251,0.433755690591535,0.454886618075434,0.424003190368927,0.445893496206109,0.48271538511567,0.541644982536135,0.42570444284104,0.461599767679216,0.521013775000848,0.404430213313054,0.40174789300065,0.469483217309711,0.51274267496904,0.497400782625129,0.426980688396074,0.277730384675353,0.476919613554806,0.474779268921963,0.43391369028117,0.388838460994837,0.477113744956411,0.43462346408073,0.367006333337947,0.416831351743686,0.407357494384581,0.473806162306345,0.434020248211388,0.536775775046656,0.387919858148124,0.460332708152649,0.424068717371992,0.556253829808368,0.461540364695129,0.484609544185593,0.48249737004005,0.349748847857689,0.528704318033533,0.529167293868277,0.529308758706671,0.473539767480798,0.554231678741803,0.6070593036525,0.38684203080798,0.389114041848851,0.462093976010748,0.605667926540678,0.461624876157026,0.486708857891282,0.514130377669475,0.525604952028722,0.449716108852233,0.37731918129705,0.457889836982289,0.406757340524728,0.268746448834495,0.466044580653514,0.449112892982891,0.525341619212664,0.346944047165724,0.593858368343329,0.508940271585544,0.299231815307426,0.50005309524454,0.385353894196304,0.552640658611295,0.551684086846918,0.64613973076118,0.51774293646465,0.367281914191961,0.530025268927107,0.453034102334562,0.476539311976266,0.368029044507288,0.529637618525794,0.453045125568722,0.468156142397159,0.453324380834123,0.516620403785967,0.501290759480012,0.397650924304308,0.423151339329074,0.464854683766071,0.447166679751654,0.402054093949555,0.473588759632623,0.425920620710967,0.501859680843077,0.594619583902306,0.505896634153433
mesalazine,0.493982967633457,0.581133269308756,0.475812390923567,0.866642382890079,0.903913774792632,1,0.626576552135672,0.258666313596559,0.471796871679633,0.859013692449072,0.608666858634248,0.566735088289369,0.488470738151279,0.475493329534808,0.518036889375599,0.65963706858889,0.694929177557724,0.549080766379332,0.503379049951541,0.213569037841906,0.434885572092993,0.402317426765613,0.66242655923341,0.463478004299796,0.543242126685621,0.638993000613749,0.546444988611162,0.581081215147442,0.545601711197879,0.534214097908121,0.493036806701342,0.547064126929847,0.500150467146292,0.477783100230716,0.623957921620641,0.35320891858031,0.584620285714881,0.651787913464672,0.55336880446779,0.4062061788167,0.608813222687825,0.769277829961224,0.625254376438302,0.547445653312182,0.743838655126239,0.56132084311084,0.797277457130949,0.556060310808661,0.591345070954721,0.371097178015311,0.354305117977388,0.371776944121879,0.349442646908785,0.48774932871566,0.36516912764452,0.50297670190468,0.486196889904714,0.51420447829911,0.502812578196067,0.442142534582029,0.387338076345205,0.509199317588317,0.337678406451874,0.518983662709611,0.467247337980811,0.405428428406483,0.427768237236656,0.372260741621148,0.437717930870359,0.416519026775803,0.34993869244601,0.335681976265017,0.396646585191902,0.430389317359279,0.306941955200841,0.360741461923361,0.563488745829084,0.405281451951008,0.443296912159399,0.442165805854146,0.453361124947992,0.527118197118208,0.324695486218324,0.402127582177292,0.560373457374929,0.29745584980378,0.507801816457517,0.371127798110201,0.461047381167392,0.38645621761236,0.538980421878768,0.414932905860478,0.41591887291595,0.393480467380229,0.456688304458788,0.498607214363813,0.395501393642999,0.213667022145555,0.690552953595981,0.446929680217202,0.546230647946929,0.477870673702103,0.50637553243752,0.476749365827215,0.449727132086393,0.457454419232947,0.364844554638681,0.382242892555434,0.571417513200017,0.426819014295053,0.426407480219725,0.414142907412304,0.534388020047099,0.599371210227406,0.459865445504621,0.560715177633907,0.475964878996121,0.583565117244956,0.625753483985017,0.544606558113939,0.40322378157437,0.561382083300621,0.667733634079823,0.595342830543618,0.524318295641425,0.556075620856106,0.735892128100269,0.639714410049368,0.499546638875052,0.613419709763144,0.621398081687799,0.711786764598712,0.5935870743026,0.545016867385471,0.571812512424104,0.550366197962833,0.411491207194791,0.401900993475103,0.556716193241214,0.461181497183012,0.435742322348027,0.426479131241769,0.429091025335924,0.475124663592327,0.504921690332121,0.472694652861821,0.440122220721157,0.516249288235894,0.44000953877196,0.420677235661926,0.42498609541491,0.534500089594398,0.477381364585754,0.488418683989965,0.410315395550998,0.406144938626919,0.411864772352455,0.442317069122904,0.328712842667951,0.465362977341252,0.440090988224369,0.315821782719072,0.369180360075169,0.396475112660515,0.481036791513775,0.375622828040119,0.439395299668458,0.507016104822628,0.354960388008044,0.461337659666954,0.559961923299602,0.430432185492126,0.412709886971431,0.375549339812382,0.354329614053301,0.358910380248912,0.429681380765412,0.491955304949812,0.46024574708316,0.328896563237294,0.42757165622746,0.388195439002138,0.452067732139819,0.367275790172983,0.410523612196253,0.496980674923232,0.461043706756005,0.34256537359639,0.403536106542253,0.580007674620583,0.662098311816184,0.463892600384613,0.455310400188718,0.487200004213325,0.604868742064037,0.49323583731813,0.550492965155679,0.570113709559581,0.702808340374935,0.588790130237062,0.514695012219255,0.498969756287316,0.545571703504886,0.451681306542302,0.587018451546701,0.593544206169753,0.570908607222937,0.446306255085232,0.336949648193482,0.568041341537396,0.648093905217089,0.488020622756389,0.58207698063328,0.571756171449505,0.504429319206283,0.450691052673545,0.542586244253068,0.522899360444202,0.411999500769973,0.342589869672302,0.481963967987058,0.479978561034361,0.512489752985245,0.420175066105723,0.563652869537697,0.485909673414642,0.376761895570044,0.476565032855974,0.624305153496698,0.50365034399227,0.48295299705202,0.611813991987089,0.544640852620217,0.496705706471116,0.323164481473802,0.53080424414112,0.463399616856877,0.492537699154628,0.406316411158306,0.434451991549344,0.526212454711349,0.371525859343777,0.516938852772827,0.369566173270788,0.488308451648359,0.453675899523466,0.325154787641681,0.421853047305719,0.361280375593433,0.34404126217011,0.625329089469835,0.486181579857269,0.533797664617611,0.496902899882211
